"term","local.Base.freq","Base.local.IC","local.Prop.freq","Propagated.local.IC"
"HP:0000877",0,0,0,0
"HP:0000878",0,0,0,0
"HP:0000879",0,0,0,0
"HP:0000882",0,0,0,0
"HP:0000883",0,0,0,0
"HP:0000884",0,0,0,0
"HP:0000885",0,0,0,0
"HP:0000886",0,0,0,0
"HP:0000887",0,0,0,0
"HP:0000888",0,0,0,0
"HP:0000889",0,0,0,0
"HP:0000890",0,0,0,0
"HP:0000891",0,0,0,0
"HP:0000892",0,0,0,0
"HP:0000893",0,0,0,0
"HP:0000893",0,0,0,0
"HP:0000894",0,0,0,0
"HP:0000895",0,0,0,0
"HP:0000896",0,0,0,0
"HP:0000896",0,0,0,0
"HP:0000897",0,0,0,0
"HP:0000897",0,0,0,0
"HP:0000900",0,0,0,0
"HP:0000902",0,0,0,0
"HP:0000904",0,0,0,0
"HP:0000905",0,0,0,0
"HP:0000905",0,0,0,0
"HP:0000907",0,0,0,0
"HP:0000910",0,0,0,0
"HP:0000911",0,0,0,0
"HP:0000912",0,0,0,0
"HP:0000913",0,0,0,0
"HP:0000914",0,0,0,0
"HP:0000915",0,0,0,0
"HP:0000916",0,0,0,0
"HP:0000917",0,0,0,0
"HP:0000918",0,0,0,0
"HP:0000918",0,0,0,0
"HP:0000919",0,0,0,0
"HP:0000920",0,0,0,0
"HP:0000921",0,0,0,0
"HP:0000922",0,0,0,0
"HP:0000923",0,0,0,0
"HP:0000924",0,0,0,0
"HP:0000925",0,0,0,0
"HP:0000926",0,0,0,0
"HP:0000927",0,0,0,0
"HP:0000929",0,0,0,0
"HP:0000929",0,0,0,0
"HP:0000930",0,0,0,0
"HP:0000931",0,0,0,0
"HP:0000932",0,0,0,0
"HP:0000933",0,0,0,0
"HP:0000933",0,0,0,0
"HP:0000934",0,0,0,0
"HP:0000934",0,0,0,0
"HP:0000934",0,0,0,0
"HP:0000935",0,0,0,0
"HP:0000935",0,0,0,0
"HP:0000938",0,0,0,0
"HP:0000939",0,0,0,0
"HP:0000940",0,0,0,0
"HP:0000941",0,0,0,0
"HP:0000943",0,0,0,0
"HP:0000944",0,0,0,0
"HP:0000944",0,0,0,0
"HP:0000946",0,0,0,0
"HP:0000947",0,0,0,0
"HP:0000951",0,0,0,0
"HP:0000952",0,0,0,0
"HP:0000952",0,0,0,0
"HP:0000953",0,0,0,0
"HP:0000954",0,0,0,0
"HP:0000956",0,0,0,0
"HP:0000957",0,0,0,0
"HP:0000958",0,0,0,0
"HP:0000960",0,0,0,0
"HP:0000960",0,0,0,0
"HP:0000961",0,0,0,0
"HP:0000961",0,0,0,0
"HP:0000962",0,0,0,0
"HP:0000963",0,0,0,0
"HP:0000964",0,0,0,0
"HP:0000965",0,0,0,0
"HP:0000966",0,0,0,0
"HP:0000967",0,0,0,0
"HP:0000968",0,0,0,0
"HP:0000969",0,0,0,0
"HP:0000970",0,0,0,0
"HP:0000971",0,0,0,0
"HP:0000972",0,0,0,0
"HP:0000972",0,0,0,0
"HP:0000973",0,0,0,0
"HP:0000974",0,0,0,0
"HP:0000975",0,0,0,0
"HP:0000976",0,0,0,0
"HP:0000977",0,0,0,0
"HP:0000978",0,0,0,0
"HP:0000979",0,0,0,0
"HP:0000980",0,0,0,0
"HP:0000982",0,0,0,0
"HP:0000987",0,0,0,0
"HP:0000987",0,0,0,0
"HP:0000988",0,0,0,0
"HP:0000989",0,0,0,0
"HP:0000991",0,0,0,0
"HP:0000992",0,0,0,0
"HP:0000993",0,0,0,0
"HP:0000995",0,0,0,0
"HP:0000995",0,0,0,0
"HP:0000996",0,0,0,0
"HP:0000996",0,0,0,0
"HP:0000997",0,0,0,0
"HP:0000998",0,0,0,0
"HP:0000999",0,0,0,0
"HP:0001000",0,0,0,0
"HP:0001001",0,0,0,0
"HP:0001001",0,0,0,0
"HP:0001002",0,0,0,0
"HP:0001003",0,0,0,0
"HP:0001004",0,0,0,0
"HP:0001005",0,0,0,0
"HP:0001006",0,0,0,0
"HP:0001007",0,0,0,0
"HP:0001008",0,0,0,0
"HP:0001009",0,0,0,0
"HP:0001010",0,0,0,0
"HP:0001011",0,0,0,0
"HP:0001012",0,0,0,0
"HP:0001013",0,0,0,0
"HP:0001014",0,0,0,0
"HP:0001015",0,0,0,0
"HP:0001015",0,0,0,0
"HP:0001017",0,0,0,0
"HP:0001018",0,0,0,0
"HP:0001018",0,0,0,0
"HP:0001019",0,0,0,0
"HP:0001022",0,0,0,0
"HP:0001022",0,0,0,0
"HP:0001024",0,0,0,0
"HP:0001025",0,0,0,0
"HP:0001026",0,0,0,0
"HP:0001027",0,0,0,0
"HP:0001028",0,0,0,0
"HP:0001029",0,0,0,0
"HP:0001030",0,0,0,0
"HP:0001031",0,0,0,0
"HP:0001031",0,0,0,0
"HP:0001031",0,0,0,0
"HP:0001032",0,0,0,0
"HP:0001033",0,0,0,0
"HP:0001034",0,0,0,0
"HP:0001034",0,0,0,0
"HP:0001036",0,0,0,0
"HP:0001038",0,0,0,0
"HP:0001039",0,0,0,0
"HP:0001040",0,0,0,0
"HP:0001041",0,0,0,0
"HP:0001042",0,0,0,0
"HP:0001043",0,0,0,0
"HP:0001043",0,0,0,0
"HP:0001043",0,0,0,0
"HP:0001045",0,0,0,0
"HP:0001046",0,0,0,0
"HP:0001047",0,0,0,0
"HP:0001048",0,0,0,0
"HP:0001049",0,0,0,0
"HP:0001050",0,0,0,0
"HP:0001051",0,0,0,0
"HP:0001052",0,0,0,0
"HP:0001052",0,0,0,0
"HP:0001053",0,0,0,0
"HP:0001053",0,0,0,0
"HP:0001054",0,0,0,0
"HP:0001054",0,0,0,0
"HP:0001055",0,0,0,0
"HP:0001056",0,0,0,0
"HP:0001057",0,0,0,0
"HP:0001058",0,0,0,0
"HP:0001059",0,0,0,0
"HP:0001059",0,0,0,0
"HP:0001060",0,0,0,0
"HP:0001061",0,0,0,0
"HP:0001062",0,0,0,0
"HP:0001063",0,0,0,0
"HP:0001065",0,0,0,0
"HP:0001065",0,0,0,0
"HP:0001067",0,0,0,0
"HP:0001067",0,0,0,0
"HP:0001067",0,0,0,0
"HP:0001069",0,0,0,0
"HP:0001070",0,0,0,0
"HP:0001071",0,0,0,0
"HP:0001072",0,0,0,0
"HP:0001073",0,0,0,0
"HP:0001074",0,0,0,0
"HP:0001075",0,0,0,0
"HP:0001075",0,0,0,0
"HP:0001076",0,0,0,0
"HP:0001080",0,0,0,0
"HP:0001081",0,0,0,0
"HP:0001082",0,0,0,0
"HP:0001083",0,0,0,0
"HP:0001084",0,0,0,0
"HP:0001085",0,0,0,0
"HP:0001087",0,0,0,0
"HP:0001088",0,0,0,0
"HP:0001089",0,0,0,0
"HP:0001090",0,0,0,0
"HP:0001092",0,0,0,0
"HP:0001093",0,0,0,0
"HP:0001094",0,0,0,0
"HP:0001095",0,0,0,0
"HP:0001096",0,0,0,0
"HP:0001096",0,0,0,0
"HP:0001097",0,0,0,0
"HP:0001098",0,0,0,0
"HP:0001099",0,0,0,0
"HP:0001100",0,0,0,0
"HP:0001101",0,0,0,0
"HP:0001102",0,0,0,0
"HP:0001103",0,0,0,0
"HP:0001104",0,0,0,0
"HP:0001105",0,0,0,0
"HP:0001106",0,0,0,0
"HP:0001106",0,0,0,0
"HP:0001107",0,0,0,0
"HP:0001107",0,0,0,0
"HP:0001112",0,0,0,0
"HP:0001113",0,0,0,0
"HP:0001114",0,0,0,0
"HP:0001114",0,0,0,0
"HP:0001115",0,0,0,0
"HP:0001116",0,0,0,0
"HP:0001116",0,0,0,0
"HP:0001117",0,0,0,0
"HP:0001118",0,0,0,0
"HP:0001119",0,0,0,0
"HP:0001119",0,0,0,0
"HP:0001120",0,0,0,0
"HP:0001122",0,0,0,0
"HP:0001123",0,0,0,0
"HP:0001125",0,0,0,0
"HP:0001126",0,0,0,0
"HP:0001128",0,0,0,0
"HP:0001129",0,0,0,0
"HP:0001131",0,0,0,0
"HP:0001132",0,0,0,0
"HP:0001133",0,0,0,0
"HP:0001134",0,0,0,0
"HP:0001135",0,0,0,0
"HP:0001135",0,0,0,0
"HP:0001136",0,0,0,0
"HP:0001136",0,0,0,0
"HP:0001137",0,0,0,0
"HP:0001138",0,0,0,0
"HP:0001139",0,0,0,0
"HP:0001140",0,0,0,0
"HP:0001140",0,0,0,0
"HP:0001140",0,0,0,0
"HP:0001141",0,0,0,0
"HP:0001142",0,0,0,0
"HP:0001144",0,0,0,0
"HP:0001145",0,0,0,0
"HP:0001146",0,0,0,0
"HP:0001147",0,0,0,0
"HP:0001149",0,0,0,0
"HP:0001150",0,0,0,0
"HP:0001151",0,0,0,0
"HP:0001152",0,0,0,0
"HP:0001153",0,0,0,0
"HP:0001155",0,0,0,0
"HP:0001156",0,0,0,0
"HP:0001159",0,0,0,0
"HP:0001161",0,0,0,0
"HP:0001161",0,0,0,0
"HP:0001162",0,0,0,0
"HP:0001162",0,0,0,0
"HP:0001162",0,0,0,0
"HP:0001163",0,0,0,0
"HP:0001163",0,0,0,0
"HP:0001166",0,0,0,0
"HP:0001166",0,0,0,0
"HP:0001167",0,0,0,0
"HP:0001167",0,0,0,0
"HP:0001169",0,0,0,0
"HP:0001171",0,0,0,0
"HP:0001171",0,0,0,0
"HP:0001172",0,0,0,0
"HP:0001176",0,0,0,0
"HP:0001177",0,0,0,0
"HP:0001177",0,0,0,0
"HP:0001177",0,0,0,0
"HP:0001178",0,0,0,0
"HP:0001180",0,0,0,0
"HP:0001180",0,0,0,0
"HP:0001181",0,0,0,0
"HP:0001182",0,0,0,0
"HP:0001187",0,0,0,0
"HP:0001188",0,0,0,0
"HP:0001191",0,0,0,0
"HP:0001191",0,0,0,0
"HP:0001193",0,0,0,0
"HP:0001194",0,0,0,0
"HP:0001195",0,0,0,0
"HP:0001195",0,0,0,0
"HP:0001195",0,0,0,0
"HP:0001196",0,0,0,0
"HP:0001197",0.0769230769230769,3.70043971814109,0.115384615384615,0.937852093251155
"HP:0001199",0,0,0,0
"HP:0001204",0,0,0,0
"HP:0001204",0,0,0,0
"HP:0001204",0,0,0,0
"HP:0001204",0,0,0,0
"HP:0001211",0,0,0,0
"HP:0001212",0,0,0,0
"HP:0001212",0,0,0,0
"HP:0001215",0,0,0,0
"HP:0001216",0,0,0,0
"HP:0001217",0,0,0,0
"HP:0001218",0,0,0,0
"HP:0001220",0,0,0,0
"HP:0001222",0,0,0,0
"HP:0001223",0,0,0,0
"HP:0001225",0,0,0,0
"HP:0001226",0,0,0,0
"HP:0001226",0,0,0,0
"HP:0001227",0,0,0,0
"HP:0001230",0,0,0,0
"HP:0001231",0,0,0,0
"HP:0001232",0,0,0,0
"HP:0001232",0,0,0,0
"HP:0001233",0,0,0,0
"HP:0001234",0,0,0,0
"HP:0001234",0,0,0,0
"HP:0001234",0,0,0,0
"HP:0001238",0,0,0,0
"HP:0001239",0,0,0,0
"HP:0001239",0,0,0,0
"HP:0001241",0,0,0,0
"HP:0001241",0,0,0,0
"HP:0001241",0,0,0,0
"HP:0001245",0,0,0,0
"HP:0001248",0,0,0,0
"HP:0001248",0,0,0,0
"HP:0001249",0.0769230769230769,3.70043971814109,0.5,0.301029995663981
"HP:0001250",0.0384615384615385,4.70043971814109,1,0
"HP:0001251",0.153846153846154,2.70043971814109,0.192307692307692,0.716003343634799
"HP:0001251",0.153846153846154,2.70043971814109,0.192307692307692,0.716003343634799
"HP:0001252",0.115384615384615,3.11547721741994,0.153846153846154,0.812913356642856
"HP:0001254",0,0,0,0
"HP:0001256",0.269230769230769,1.89308479608349,0.269230769230769,0.569875307956561
"HP:0001257",0,0,0,0
"HP:0001258",0,0,0,0
"HP:0001258",0,0,0,0
"HP:0001259",0,0,0,0
"HP:0001260",0,0,0,0
"HP:0001262",0,0,0,0
"HP:0001262",0,0,0,0
"HP:0001263",0.461538461538462,1.11547721741994,0.461538461538462,0.335792101923193
"HP:0001264",0,0,0,0
"HP:0001265",0,0,0,0
"HP:0001266",0.0384615384615385,4.70043971814109,0.0384615384615385,1.41497334797082
"HP:0001268",0,0,0,0
"HP:0001269",0,0,0,0
"HP:0001270",0.0384615384615385,4.70043971814109,0.0384615384615385,1.41497334797082
"HP:0001271",0,0,0,0
"HP:0001272",0,0,0,0
"HP:0001273",0.0384615384615385,4.70043971814109,0.0384615384615385,1.41497334797082
"HP:0001274",0,0,0,0
"HP:0001276",0,0,0,0
"HP:0001276",0,0,0,0
"HP:0001278",0,0,0,0
"HP:0001278",0,0,0,0
"HP:0001279",0,0,0,0
"HP:0001281",0,0,0,0
"HP:0001283",0,0,0,0
"HP:0001283",0,0,0,0
"HP:0001284",0,0,0,0
"HP:0001285",0,0,0,0
"HP:0001287",0,0,0,0
"HP:0001287",0,0,0,0
"HP:0001288",0.192307692307692,2.37851162325373,0.230769230769231,0.636822097587174
"HP:0001289",0,0,0,0
"HP:0001290",0.0769230769230769,3.70043971814109,0.0769230769230769,1.11394335230684
"HP:0001291",0,0,0,0
"HP:0001293",0,0,0,0
"HP:0001297",0,0,0,0
"HP:0001298",0,0,0.0384615384615385,1.41497334797082
"HP:0001300",0,0,0,0
"HP:0001301",0,0,0,0
"HP:0001302",0,0,0,0
"HP:0001304",0,0,0,0
"HP:0001305",0,0,0,0
"HP:0001305",0,0,0,0
"HP:0001305",0,0,0,0
"HP:0001305",0,0,0,0
"HP:0001308",0,0,0,0
"HP:0001308",0,0,0,0
"HP:0001308",0,0,0,0
"HP:0001310",0,0,0,0
"HP:0001311",0,0,0.653846153846154,0.184524426592544
"HP:0001312",0,0,0,0
"HP:0001315",0,0,0,0
"HP:0001317",0,0,0.192307692307692,0.716003343634799
"HP:0001319",0,0,0,0
"HP:0001320",0,0,0,0
"HP:0001321",0,0,0,0
"HP:0001322",0,0,0.0384615384615385,1.41497334797082
"HP:0001324",0,0,0,0
"HP:0001325",0,0,0,0
"HP:0001326",0.115384615384615,3.11547721741994,0.115384615384615,0.937852093251155
"HP:0001327",0,0,0,0
"HP:0001328",0,0,0.153846153846154,0.812913356642856
"HP:0001331",0,0,0,0
"HP:0001332",0,0,0,0
"HP:0001334",0,0,0,0
"HP:0001335",0,0,0,0
"HP:0001336",0.0769230769230769,3.70043971814109,0.0769230769230769,1.11394335230684
"HP:0001337",0,0,0,0
"HP:0001338",0,0,0,0
"HP:0001339",0,0,0,0
"HP:0001340",0,0,0,0
"HP:0001341",0,0,0,0
"HP:0001342",0,0,0,0
"HP:0001343",0,0,0,0
"HP:0001344",0,0,0,0
"HP:0001344",0,0,0,0
"HP:0001345",0,0,0,0
"HP:0001347",0,0,0,0
"HP:0001348",0,0,0,0
"HP:0001349",0,0,0,0
"HP:0001350",0,0,0,0
"HP:0001351",0,0,0,0
"HP:0001355",0,0,0,0
"HP:0001357",0,0,0,0
"HP:0001360",0,0,0,0
"HP:0001361",0,0,0,0
"HP:0001362",0,0,0,0
"HP:0001363",0,0,0,0
"HP:0001363",0,0,0,0
"HP:0001367",0,0,0,0
"HP:0001369",0,0,0,0
"HP:0001370",0,0,0,0
"HP:0001371",0,0,0,0
"HP:0001371",0,0,0,0
"HP:0001371",0,0,0,0
"HP:0001371",0,0,0,0
"HP:0001373",0,0,0,0
"HP:0001374",0,0,0,0
"HP:0001376",0,0,0,0
"HP:0001377",0,0,0,0
"HP:0001379",0,0,0,0
"HP:0001380",0,0,0,0
"HP:0001382",0,0,0,0
"HP:0001384",0,0,0,0
"HP:0001384",0,0,0,0
"HP:0001384",0,0,0,0
"HP:0001385",0,0,0,0
"HP:0001386",0,0,0,0
"HP:0001386",0,0,0,0
"HP:0001387",0,0,0,0
"HP:0001388",0,0,0,0
"HP:0001392",0,0,0,0
"HP:0001394",0,0,0,0
"HP:0001395",0,0,0,0
"HP:0001396",0,0,0,0
"HP:0001397",0,0,0,0
"HP:0001399",0,0,0,0
"HP:0001400",0,0,0,0
"HP:0001401",0,0,0,0
"HP:0001402",0,0,0,0
"HP:0001403",0,0,0,0
"HP:0001404",0,0,0,0
"HP:0001405",0,0,0,0
"HP:0001406",0,0,0,0
"HP:0001407",0,0,0,0
"HP:0001408",0,0,0,0
"HP:0001409",0,0,0,0
"HP:0001409",0,0,0,0
"HP:0001410",0,0,0,0
"HP:0001412",0,0,0,0
"HP:0001413",0,0,0,0
"HP:0001414",0,0,0,0
"HP:0001417",0,0,0,0
"HP:0001419",0,0,0,0
"HP:0001421",0,0,0,0
"HP:0001421",0,0,0,0
"HP:0001423",0,0,0,0
"HP:0001425",0,0,0,0
"HP:0001426",0,0,0,0
"HP:0001427",0,0,0,0
"HP:0001428",0,0,0,0
"HP:0001430",0,0,0,0
"HP:0001433",0,0,0,0
"HP:0001433",0,0,0,0
"HP:0001433",0,0,0,0
"HP:0001435",0,0,0,0
"HP:0001436",0,0,0,0
"HP:0001437",0,0,0,0
"HP:0001437",0,0,0,0
"HP:0001438",0,0,0,0
"HP:0001440",0,0,0,0
"HP:0001440",0,0,0,0
"HP:0001440",0,0,0,0
"HP:0001441",0,0,0,0
"HP:0001442",0,0,0,0
"HP:0001443",0,0,0,0
"HP:0001444",0,0,0,0
"HP:0001445",0,0,0,0
"HP:0001446",0,0,0,0
"HP:0001446",0,0,0,0
"HP:0001449",0,0,0,0
"HP:0001449",0,0,0,0
"HP:0001450",0,0,0,0
"HP:0001452",0,0,0,0
"HP:0001452",0,0,0,0
"HP:0001454",0,0,0,0
"HP:0001457",0,0,0,0
"HP:0001457",0,0,0,0
"HP:0001459",0,0,0,0
"HP:0001460",0,0,0,0
"HP:0001464",0,0,0,0
"HP:0001464",0,0,0,0
"HP:0001465",0,0,0,0
"HP:0001466",0,0,0,0
"HP:0001467",0,0,0,0
"HP:0001467",0,0,0,0
"HP:0001468",0,0,0,0
"HP:0001468",0,0,0,0
"HP:0001469",0,0,0,0
"HP:0001470",0,0,0,0
"HP:0001471",0,0,0,0
"HP:0001472",0.0384615384615385,4.70043971814109,0.0384615384615385,1.41497334797082
"HP:0001473",0,0,0,0
"HP:0001473",0,0,0,0
"HP:0001474",0,0,0,0
"HP:0001474",0,0,0,0
"HP:0001475",0,0,0,0
"HP:0001476",0,0,0,0
"HP:0001476",0,0,0,0
"HP:0001477",0,0,0,0
"HP:0001480",0,0,0,0
"HP:0001482",0,0,0,0
"HP:0001483",0,0,0,0
"HP:0001487",0,0,0,0
"HP:0001488",0,0,0,0
"HP:0001489",0,0,0,0
"HP:0001491",0,0,0,0
"HP:0001492",0,0,0,0
"HP:0001493",0,0,0,0
"HP:0001495",0,0,0,0
"HP:0001495",0,0,0,0
"HP:0001498",0,0,0,0
"HP:0001500",0,0,0,0
"HP:0001501",0,0,0,0
"HP:0001504",0,0,0,0
"HP:0001504",0,0,0,0
"HP:0001507",0,0,0,0
"HP:0001508",0,0,0,0
"HP:0001510",0,0,0,0
"HP:0001511",0,0,0,0
"HP:0001513",0,0,0,0
"HP:0001518",0,0,0,0
"HP:0001519",0,0,0,0
"HP:0001520",0,0,0,0
"HP:0001522",0,0,0,0
"HP:0001525",0,0,0,0
"HP:0001528",0,0,0,0
"HP:0001528",0,0,0,0
"HP:0001530",0,0,0,0
"HP:0001531",0,0,0,0
"HP:0001533",0,0,0,0
"HP:0001533",0,0,0,0
"HP:0001537",0,0,0,0
"HP:0001537",0,0,0,0
"HP:0001538",0,0,0,0
"HP:0001539",0,0,0,0
"HP:0001540",0,0,0,0
"HP:0001541",0,0,0,0
"HP:0001543",0,0,0,0
"HP:0001544",0,0,0,0
"HP:0001545",0,0,0,0
"HP:0001547",0,0,0,0
"HP:0001548",0,0,0,0
"HP:0001549",0,0,0,0
"HP:0001551",0,0,0,0
"HP:0001552",0,0,0,0
"HP:0001555",0,0,0,0
"HP:0001557",0,0,0,0
"HP:0001558",0,0,0,0
"HP:0001560",0,0,0,0
"HP:0001561",0,0,0,0
"HP:0001562",0,0,0,0
"HP:0001563",0,0,0,0
"HP:0001566",0,0,0,0
"HP:0001571",0,0,0,0
"HP:0001572",0,0,0,0
"HP:0001574",0,0,0,0
"HP:0001575",0,0,0,0
"HP:0001579",0,0,0,0
"HP:0001580",0,0,0,0
"HP:0001581",0,0,0,0
"HP:0001582",0,0,0,0
"HP:0001583",0,0,0,0
"HP:0001586",0,0,0,0
"HP:0001586",0,0,0,0
"HP:0001587",0,0,0,0
"HP:0001591",0,0,0,0
"HP:0001592",0,0,0,0
"HP:0001593",0,0,0,0
"HP:0001593",0,0,0,0
"HP:0001595",0,0,0,0
"HP:0001596",0,0,0,0
"HP:0001597",0,0,0,0
"HP:0001598",0,0,0,0
"HP:0001600",0,0,0,0
"HP:0001601",0,0,0,0
"HP:0001602",0,0,0,0
"HP:0001604",0,0,0,0
"HP:0001605",0,0,0,0
"HP:0001605",0,0,0,0
"HP:0001606",0,0,0,0
"HP:0001607",0,0,0,0
"HP:0001608",0,0,0,0
"HP:0001609",0,0,0,0
"HP:0001611",0,0,0,0
"HP:0001612",0,0,0,0
"HP:0001613",0,0,0,0
"HP:0001615",0,0,0,0
"HP:0001618",0,0,0,0
"HP:0001618",0,0,0,0
"HP:0001620",0,0,0,0
"HP:0001621",0,0,0,0
"HP:0001622",0.0384615384615385,4.70043971814109,0.0384615384615385,1.41497334797082
"HP:0001623",0,0,0,0
"HP:0001626",0,0,0,0
"HP:0001627",0,0,0,0
"HP:0001629",0,0,0,0
"HP:0001631",0,0,0,0
"HP:0001631",0,0,0,0
"HP:0001633",0,0,0,0
"HP:0001634",0,0,0,0
"HP:0001635",0,0,0,0
"HP:0001636",0,0,0,0
"HP:0001637",0,0,0,0
"HP:0001638",0,0,0,0
"HP:0001639",0,0,0,0
"HP:0001640",0,0,0,0
"HP:0001641",0,0,0,0
"HP:0001642",0,0,0,0
"HP:0001643",0,0,0,0
"HP:0001644",0,0,0,0
"HP:0001645",0,0,0,0
"HP:0001646",0,0,0,0
"HP:0001647",0,0,0,0
"HP:0001648",0,0,0,0
"HP:0001649",0,0,0,0
"HP:0001650",0,0,0,0
"HP:0001651",0,0,0,0
"HP:0001653",0,0,0,0
"HP:0001654",0,0,0,0
"HP:0001655",0,0,0,0
"HP:0001657",0,0,0,0
"HP:0001658",0,0,0,0
"HP:0001659",0,0,0,0
"HP:0001660",0,0,0,0
"HP:0001662",0,0,0,0
"HP:0001663",0,0,0,0
"HP:0001664",0,0,0,0
"HP:0001667",0,0,0,0
"HP:0001667",0,0,0,0
"HP:0001669",0,0,0,0
"HP:0001669",0,0,0,0
"HP:0001670",0,0,0,0
"HP:0001671",0,0,0,0
"HP:0001673",0,0,0,0
"HP:0001674",0,0,0,0
"HP:0001675",0,0,0,0
"HP:0001676",0,0,0,0
"HP:0001677",0,0,0,0
"HP:0001677",0,0,0,0
"HP:0001677",0,0,0,0
"HP:0001678",0,0,0,0
"HP:0001678",0,0,0,0
"HP:0001679",0,0,0,0
"HP:0001679",0,0,0,0
"HP:0001680",0,0,0,0
"HP:0001681",0,0,0,0
"HP:0001682",0,0,0,0
"HP:0001683",0,0,0,0
"HP:0001684",0,0,0,0
"HP:0001685",0,0,0,0
"HP:0001686",0,0,0,0
"HP:0001688",0,0,0,0
"HP:0001688",0,0,0,0
"HP:0001691",0,0,0,0
"HP:0001692",0,0,0,0
"HP:0001693",0,0,0,0
"HP:0001694",0,0,0,0
"HP:0001695",0,0,0,0
"HP:0001696",0,0,0,0
"HP:0001696",0,0,0,0
"HP:0001697",0,0,0,0
"HP:0001698",0,0,0,0
"HP:0001699",0,0,0,0
"HP:0001700",0,0,0,0
"HP:0001701",0,0,0,0
"HP:0001701",0,0,0,0
"HP:0001702",0,0,0,0
"HP:0001704",0,0,0,0
"HP:0001705",0,0,0,0
"HP:0001706",0,0,0,0
"HP:0001707",0,0,0,0
"HP:0001708",0,0,0,0
"HP:0001709",0,0,0,0
"HP:0001710",0,0,0,0
"HP:0001711",0,0,0,0
"HP:0001712",0,0,0,0
"HP:0001712",0,0,0,0
"HP:0001713",0,0,0,0
"HP:0001714",0,0,0,0
"HP:0001716",0,0,0,0
"HP:0001717",0,0,0,0
"HP:0001717",0,0,0,0
"HP:0001718",0,0,0,0
"HP:0001719",0,0,0,0
"HP:0001719",0,0,0,0
"HP:0001722",0,0,0,0
"HP:0001723",0,0,0,0
"HP:0001724",0,0,0,0
"HP:0001726",0,0,0,0
"HP:0001727",0,0,0,0
"HP:0001730",0,0,0,0
"HP:0001732",0,0,0,0
"HP:0001733",0,0,0,0
"HP:0001733",0,0,0,0
"HP:0001734",0,0,0,0
"HP:0001735",0,0,0,0
"HP:0001737",0,0,0,0
"HP:0001738",0,0,0,0
"HP:0001739",0,0,0,0
"HP:0001739",0,0,0,0
"HP:0001741",0,0,0,0
"HP:0001742",0,0,0,0
"HP:0001743",0,0,0,0
"HP:0001743",0,0,0,0
"HP:0001744",0,0,0,0
"HP:0001744",0,0,0,0
"HP:0001746",0,0,0,0
"HP:0001747",0,0,0,0
"HP:0001748",0,0,0,0
"HP:0001750",0,0,0,0
"HP:0001751",0,0,0,0
"HP:0001756",0,0,0,0
"HP:0001757",0,0,0,0
"HP:0001760",0,0,0,0
"HP:0001761",0,0,0,0
"HP:0001762",0,0,0,0
"HP:0001763",0,0,0,0
"HP:0001765",0,0,0,0
"HP:0001769",0,0,0,0
"HP:0001770",0,0,0,0
"HP:0001770",0,0,0,0
"HP:0001771",0,0,0,0
"HP:0001771",0,0,0,0
"HP:0001772",0,0,0,0
"HP:0001773",0,0,0,0
"HP:0001775",0,0,0,0
"HP:0001776",0,0,0,0
"HP:0001780",0,0,0,0
"HP:0001780",0,0,0,0
"HP:0001782",0,0,0,0
"HP:0001783",0,0,0,0
"HP:0001785",0,0,0,0
"HP:0001786",0,0,0,0
"HP:0001787",0,0,0.115384615384615,0.937852093251155
"HP:0001788",0,0,0,0
"HP:0001789",0,0,0,0
"HP:0001789",0,0,0,0
"HP:0001790",0,0,0,0
"HP:0001791",0,0,0,0
"HP:0001791",0,0,0,0
"HP:0001792",0,0,0,0
"HP:0001795",0,0,0,0
"HP:0001798",0,0,0,0
"HP:0001799",0,0,0,0
"HP:0001800",0,0,0,0
"HP:0001800",0,0,0,0
"HP:0001802",0,0,0,0
"HP:0001802",0,0,0,0
"HP:0001803",0,0,0,0
"HP:0001804",0,0,0,0
"HP:0001804",0,0,0,0
"HP:0001805",0,0,0,0
"HP:0001806",0,0,0,0
"HP:0001807",0,0,0,0
"HP:0001808",0,0,0,0
"HP:0001809",0,0,0,0
"HP:0001810",0,0,0,0
"HP:0001810",0,0,0,0
"HP:0001812",0,0,0,0
"HP:0001814",0,0,0,0
"HP:0001816",0,0,0,0
"HP:0001817",0,0,0,0
"HP:0001818",0,0,0,0
"HP:0001820",0,0,0,0
"HP:0001821",0,0,0,0
"HP:0001822",0,0,0,0
"HP:0001824",0,0,0,0
"HP:0001827",0,0,0,0
"HP:0001829",0,0,0,0
"HP:0001829",0,0,0,0
"HP:0001829",0,0,0,0
"HP:0001830",0,0,0,0
"HP:0001830",0,0,0,0
"HP:0001830",0,0,0,0
"HP:0001831",0,0,0,0
"HP:0001831",0,0,0,0
"HP:0001832",0,0,0,0
"HP:0001832",0,0,0,0
"HP:0001833",0,0,0,0
"HP:0001836",0,0,0,0
"HP:0001836",0,0,0,0
"HP:0001837",0,0,0,0
"HP:0001838",0,0,0,0
"HP:0001839",0,0,0,0
"HP:0001839",0,0,0,0
"HP:0001840",0,0,0,0
"HP:0001841",0,0,0,0
"HP:0001841",0,0,0,0
"HP:0001841",0,0,0,0
"HP:0001842",0,0,0,0
"HP:0001844",0,0,0,0
"HP:0001845",0,0,0,0
"HP:0001847",0,0,0,0
"HP:0001847",0,0,0,0
"HP:0001848",0,0,0,0
"HP:0001848",0,0,0,0
"HP:0001849",0,0,0,0
"HP:0001849",0,0,0,0
"HP:0001850",0,0,0,0
